Date,Time,PAR_uncal,PAR_cal,°C,Site,Habitat,Timepoint
3/15/20,7:12:00,521,43.9724,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,7:17:00,549,46.3356,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,7:22:00,593,50.0492,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,7:27:00,597,50.3868,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,7:32:00,775,65.41,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,7:37:00,1652,139.4288,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,7:42:00,2406,203.0664,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,7:47:00,2005,169.222,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,7:52:00,2141,180.7004,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,7:57:00,2595,219.018,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,8:02:00,2700,227.88,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,8:07:00,2291,193.3604,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,8:12:00,2845,240.118,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,8:17:00,4177,352.5388,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,8:22:00,2904,245.0976,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,8:27:00,2858,241.2152,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,8:32:00,4885,412.294,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,8:37:00,6078,512.9832,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,8:42:00,5970,503.868,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,8:47:00,5566,469.7704,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,8:52:00,5990,505.556,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,8:57:00,6166,520.4104,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,9:02:00,6707,566.0708,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,9:07:00,6676,563.4544,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,9:12:00,6888,581.3472,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,9:17:00,5986,505.2184,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,9:22:00,7494,632.4936,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,9:27:00,7990,674.356,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,9:32:00,8525,719.51,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,9:37:00,6898,582.1912,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,9:42:00,6815,575.186,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,9:47:00,9316,786.2704,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,9:52:00,6270,529.188,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,9:57:00,7081,597.6364,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,10:02:00,10128,854.8032,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,10:07:00,9758,823.5752,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,10:12:00,10853,915.9932,26.44,Santa Martha Bay,Bay,March 2020
3/15/20,10:17:00,8648,729.8912,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,10:22:00,8335,703.474,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,10:27:00,12351,1042.4244,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,10:32:00,10531,888.8164,26.56,Santa Martha Bay,Bay,March 2020
3/15/20,10:37:00,13546,1143.2824,26.56,Santa Martha Bay,Bay,March 2020
3/15/20,10:42:00,12484,1053.6496,26.56,Santa Martha Bay,Bay,March 2020
3/15/20,10:47:00,13834,1167.5896,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,10:52:00,13666,1153.4104,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,10:57:00,13651,1152.1444,26.44,Santa Martha Bay,Bay,March 2020
3/15/20,11:02:00,13310,1123.364,26.44,Santa Martha Bay,Bay,March 2020
3/15/20,11:07:00,13796,1164.3824,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,11:12:00,12561,1060.1484,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:17:00,13225,1116.19,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:22:00,14077,1188.0988,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:27:00,13688,1155.2672,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:32:00,14359,1211.8996,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:37:00,15079,1272.6676,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:42:00,15115,1275.706,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:47:00,12837,1083.4428,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:52:00,14342,1210.4648,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,11:57:00,15786,1332.3384,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,12:02:00,14663,1237.5572,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,12:07:00,14779,1247.3476,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,12:12:00,15295,1290.898,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,12:17:00,15689,1324.1516,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,12:22:00,15813,1334.6172,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,12:27:00,15846,1337.4024,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,12:32:00,16045,1354.198,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,12:37:00,16390,1383.316,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,12:42:00,16343,1379.3492,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,12:47:00,16469,1389.9836,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,12:52:00,16425,1386.27,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,12:57:00,16229,1369.7276,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,13:02:00,16474,1390.4056,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,13:07:00,16508,1393.2752,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,13:12:00,12452,1050.9488,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,13:17:00,15706,1325.5864,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,13:22:00,8951,755.4644,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,13:27:00,16167,1364.4948,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,13:32:00,14207,1199.0708,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,13:37:00,14139,1193.3316,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,13:42:00,4452,375.7488,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,13:47:00,9639,813.5316,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,13:52:00,16278,1373.8632,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,13:57:00,15963,1347.2772,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,14:02:00,15559,1313.1796,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,14:07:00,15407,1300.3508,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,14:12:00,15159,1279.4196,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,14:17:00,7407,625.1508,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,14:22:00,12227,1031.9588,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,14:27:00,11084,935.4896,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,14:32:00,14129,1192.4876,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,14:37:00,6977,588.8588,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,14:42:00,4067,343.2548,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,14:47:00,7230,610.212,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,14:52:00,6914,583.5416,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,14:57:00,4130,348.572,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,15:02:00,5224,440.9056,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,15:07:00,5053,426.4732,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,15:12:00,3003,253.4532,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,15:17:00,2655,224.082,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,15:22:00,4627,390.5188,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,15:27:00,5326,449.5144,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,15:32:00,7936,669.7984,26.44,Santa Martha Bay,Bay,March 2020
3/15/20,15:37:00,4445,375.158,26.44,Santa Martha Bay,Bay,March 2020
3/15/20,15:42:00,2309,194.8796,26.44,Santa Martha Bay,Bay,March 2020
3/15/20,15:47:00,3708,312.9552,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,15:52:00,4441,374.8204,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,15:57:00,7825,660.43,26.56,Santa Martha Bay,Bay,March 2020
3/15/20,16:02:00,7010,591.644,26.63,Santa Martha Bay,Bay,March 2020
3/15/20,16:07:00,8259,697.0596,26.69,Santa Martha Bay,Bay,March 2020
3/15/20,16:12:00,6206,523.7864,26.69,Santa Martha Bay,Bay,March 2020
3/15/20,16:17:00,7431,627.1764,26.69,Santa Martha Bay,Bay,March 2020
3/15/20,16:22:00,8040,678.576,26.75,Santa Martha Bay,Bay,March 2020
3/15/20,16:27:00,8131,686.2564,26.81,Santa Martha Bay,Bay,March 2020
3/15/20,16:32:00,5522,466.0568,26.69,Santa Martha Bay,Bay,March 2020
3/15/20,16:37:00,6739,568.7716,26.69,Santa Martha Bay,Bay,March 2020
3/15/20,16:42:00,3765,317.766,26.56,Santa Martha Bay,Bay,March 2020
3/15/20,16:47:00,1424,120.1856,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,16:52:00,4943,417.1892,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,16:57:00,5095,430.018,26.5,Santa Martha Bay,Bay,March 2020
3/15/20,17:02:00,4398,371.1912,26.44,Santa Martha Bay,Bay,March 2020
3/15/20,17:07:00,4416,372.7104,26.38,Santa Martha Bay,Bay,March 2020
3/15/20,17:12:00,4143,349.6692,26.31,Santa Martha Bay,Bay,March 2020
3/15/20,17:17:00,3793,320.1292,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,17:22:00,3515,296.666,26.25,Santa Martha Bay,Bay,March 2020
3/15/20,17:27:00,3249,274.2156,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,17:32:00,2951,249.0644,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,17:37:00,2684,226.5296,26.19,Santa Martha Bay,Bay,March 2020
3/15/20,17:42:00,2413,203.6572,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,17:47:00,2157,182.0508,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,17:52:00,1902,160.5288,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,17:57:00,1687,142.3828,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,18:02:00,1446,122.0424,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,18:07:00,1217,102.7148,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,18:12:00,1014,85.5816,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,18:17:00,817,68.9548,26.13,Santa Martha Bay,Bay,March 2020
3/15/20,18:22:00,659,55.6196,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,18:27:00,504,42.5376,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,18:32:00,375,31.65,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,18:37:00,262,22.1128,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,18:42:00,167,14.0948,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,18:47:00,95,8.018,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,18:52:00,45,3.798,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,18:57:00,17,1.4348,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,19:02:00,5,0.422,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,19:07:00,1,0.0844,26.06,Santa Martha Bay,Bay,March 2020
3/15/20,19:12:00,1,0.0844,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,6:32:00,6,0.5064,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,6:37:00,21,1.7724,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,6:42:00,54,4.5576,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,6:47:00,100,8.44,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,6:52:00,151,12.7444,26,Santa Martha Bay,Bay,March 2020
3/16/20,6:57:00,224,18.9056,26,Santa Martha Bay,Bay,March 2020
3/16/20,7:02:00,311,26.2484,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,7:07:00,353,29.7932,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,7:12:00,425,35.87,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,7:17:00,579,48.8676,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,7:22:00,741,62.5404,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,7:27:00,783,66.0852,26.06,Santa Martha Bay,Bay,March 2020
3/16/20,7:32:00,954,80.5176,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,7:37:00,1191,100.5204,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,7:42:00,1496,126.2624,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,7:47:00,1817,153.3548,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,7:52:00,2842,239.8648,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,7:57:00,3678,310.4232,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,8:02:00,4351,367.2244,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:07:00,3906,329.6664,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:12:00,2616,220.7904,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:17:00,2492,210.3248,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,8:22:00,3059,258.1796,26.13,Santa Martha Bay,Bay,March 2020
3/16/20,8:27:00,4833,407.9052,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:32:00,5325,449.43,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:37:00,6045,510.198,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:42:00,6204,523.6176,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:47:00,4659,393.2196,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:52:00,4586,387.0584,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,8:57:00,6216,524.6304,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,9:02:00,5937,501.0828,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,9:07:00,6631,559.6564,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,9:12:00,6393,539.5692,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,9:17:00,4768,402.4192,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,9:22:00,4858,410.0152,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,9:27:00,5477,462.2588,26.19,Santa Martha Bay,Bay,March 2020
3/16/20,9:32:00,6022,508.2568,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,9:37:00,6814,575.1016,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,9:42:00,5208,439.5552,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,9:47:00,4371,368.9124,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,9:52:00,4445,375.158,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,9:57:00,4893,412.9692,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:02:00,5683,479.6452,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:07:00,6269,529.1036,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:12:00,7367,621.7748,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:17:00,7255,612.322,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:22:00,7045,594.598,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:27:00,7208,608.3552,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:32:00,6992,590.1248,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:37:00,6534,551.4696,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:42:00,6080,513.152,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:47:00,5834,492.3896,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:52:00,5833,492.3052,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,10:57:00,5227,441.1588,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,11:02:00,5760,486.144,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,11:07:00,7718,651.3992,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,11:12:00,7932,669.4608,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:17:00,8516,718.7504,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:22:00,10341,872.7804,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:27:00,8619,727.4436,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:32:00,11505,971.022,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:37:00,6427,542.4388,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:42:00,7027,593.0788,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:47:00,8275,698.41,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,11:52:00,13248,1118.1312,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,11:57:00,11615,980.306,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,12:02:00,6945,586.158,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,12:07:00,6007,506.9908,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,12:12:00,6556,553.3264,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,12:17:00,7283,614.6852,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,12:22:00,7689,648.9516,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,12:27:00,8149,687.7756,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,12:32:00,7160,604.304,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,12:37:00,4267,360.1348,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,12:42:00,5307,447.9108,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,12:47:00,5068,427.7392,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,12:52:00,4925,415.67,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,12:57:00,7008,591.4752,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:02:00,6641,560.5004,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:07:00,4459,376.3396,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,13:12:00,3701,312.3644,26.25,Santa Martha Bay,Bay,March 2020
3/16/20,13:17:00,5432,458.4608,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:22:00,9180,774.792,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:27:00,5984,505.0496,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:32:00,7133,602.0252,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:37:00,10246,864.7624,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:42:00,6954,586.9176,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:47:00,5070,427.908,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:52:00,4977,420.0588,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,13:57:00,5757,485.8908,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,14:02:00,5709,481.8396,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,14:07:00,5886,496.7784,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,14:12:00,3963,334.4772,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,14:17:00,5712,482.0928,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,14:22:00,5713,482.1772,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,14:27:00,7778,656.4632,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,14:32:00,8814,743.9016,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,14:37:00,11277,951.7788,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,14:42:00,12078,1019.3832,26.44,Santa Martha Bay,Bay,March 2020
3/16/20,14:47:00,14229,1200.9276,26.44,Santa Martha Bay,Bay,March 2020
3/16/20,14:52:00,14468,1221.0992,26.44,Santa Martha Bay,Bay,March 2020
3/16/20,14:57:00,10341,872.7804,26.44,Santa Martha Bay,Bay,March 2020
3/16/20,15:02:00,5135,433.394,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,15:07:00,4091,345.2804,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,15:12:00,6129,517.2876,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,15:17:00,5392,455.0848,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,15:22:00,3424,288.9856,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,15:27:00,2649,223.5756,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,15:32:00,3340,281.896,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,15:37:00,4531,382.4164,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,15:42:00,5252,443.2688,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,15:47:00,5874,495.7656,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,15:52:00,8479,715.6276,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,15:57:00,11481,968.9964,26.44,Santa Martha Bay,Bay,March 2020
3/16/20,16:02:00,10950,924.18,26.44,Santa Martha Bay,Bay,March 2020
3/16/20,16:07:00,7482,631.4808,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:12:00,6344,535.4336,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:17:00,4904,413.8976,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:22:00,5242,442.4248,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:27:00,4844,408.8336,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:32:00,4072,343.6768,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:37:00,3601,303.9244,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:42:00,3889,328.2316,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:47:00,6144,518.5536,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:52:00,3781,319.1164,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,16:57:00,7665,646.926,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:02:00,3583,302.4052,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:07:00,2438,205.7672,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:12:00,1973,166.5212,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:17:00,2104,177.5776,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:22:00,1667,140.6948,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,17:27:00,1572,132.6768,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:32:00,1810,152.764,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,17:37:00,1758,148.3752,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,17:42:00,1527,128.8788,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:47:00,1812,152.9328,26.38,Santa Martha Bay,Bay,March 2020
3/16/20,17:52:00,1660,140.104,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,17:57:00,1422,120.0168,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:02:00,1466,123.7304,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:07:00,1163,98.1572,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:12:00,930,78.492,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:17:00,626,52.8344,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:22:00,497,41.9468,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:27:00,468,39.4992,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:32:00,368,31.0592,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:37:00,252,21.2688,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:42:00,147,12.4068,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:47:00,83,7.0052,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:52:00,40,3.376,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,18:57:00,15,1.266,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,19:02:00,4,0.3376,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,19:07:00,1,0.0844,26.31,Santa Martha Bay,Bay,March 2020
3/16/20,19:17:00,1,0.0844,26.31,Santa Martha Bay,Bay,March 2020
3/17/20,6:27:00,1,0.0844,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,6:32:00,9,0.7596,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,6:37:00,27,2.2788,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,6:42:00,61,5.1484,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,6:47:00,119,10.0436,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,6:52:00,201,16.9644,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,6:57:00,286,24.1384,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:02:00,373,31.4812,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:07:00,456,38.4864,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:12:00,532,44.9008,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:17:00,610,51.484,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:22:00,861,72.6684,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:27:00,1084,91.4896,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:32:00,1289,108.7916,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:37:00,1307,110.3108,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,7:42:00,1451,122.4644,26.13,Santa Martha Bay,Bay,March 2020
3/17/20,7:47:00,1845,155.718,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,7:52:00,2142,180.7848,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,7:57:00,2361,199.2684,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,8:02:00,2610,220.284,26.19,Santa Martha Bay,Bay,March 2020
3/17/20,8:07:00,2822,238.1768,26.25,Santa Martha Bay,Bay,March 2020
3/17/20,8:12:00,3067,258.8548,26.25,Santa Martha Bay,Bay,March 2020
3/17/20,8:17:00,3308,279.1952,26.25,Santa Martha Bay,Bay,March 2020
3/17/20,8:22:00,3606,304.3464,26.25,Santa Martha Bay,Bay,March 2020
3/17/20,8:27:00,3862,325.9528,26.25,Santa Martha Bay,Bay,March 2020
3/17/20,8:32:00,4112,347.0528,26.31,Santa Martha Bay,Bay,March 2020
3/17/20,8:37:00,4373,369.0812,26.31,Santa Martha Bay,Bay,March 2020
3/17/20,8:42:00,4680,394.992,26.31,Santa Martha Bay,Bay,March 2020
